ID_person,Square,Rooms,Price,Rooms_indicator
16498,104,4.0,21944,0
15646,103,3.690378548895899,29149,1
11635,76,4.0,17632,0
18051,33,1.0,11484,0
9395,114,5.0,34998,0
15100,124,8.0,34844,0
8128,79,4.0,23621,0
9555,74,3.0,24050,0
5640,55,2.0,11110,0
11731,32,2.0,7680,0
670,32,1.0,9696,0
19886,69,3.0,26082,0
9593,101,5.0,25149,0
6870,53,2.0,15211,0
2012,63,3.0,13545,0
19753,121,5.0,30250,0
16290,72,4.0,22896,0
2212,118,6.0,34692,0
14556,101,6.0,36764,0
13693,109,6.0,33245,0
15113,55,2.0,17215,0
18327,77,4.0,25564,0
4676,91,4.0,20475,0
867,86,4.0,31476,0
14982,102,5.0,38862,0
16261,30,3.690378548895899,7470,1
19831,101,4.0,37168,0
11276,88,4.0,25784,0
2225,75,3.0,18975,0
17257,59,3.0,15930,0
12626,129,5.0,32379,0
10961,66,3.0,24948,0
19523,107,4.0,33277,0
16869,57,2.0,20121,0
15037,38,1.0,11172,0
12003,94,3.690378548895899,30550,1
9277,89,4.0,35422,0
10347,48,2.0,17184,0
8011,65,4.0,20995,0
14060,71,4.0,26909,0
1166,80,4.0,18400,0
4505,59,3.690378548895899,20532,1
17152,76,3.0,29184,0
8544,57,3.0,13965,0
3813,94,5.0,33840,0
3461,127,6.0,50419,0
8635,65,3.0,25025,0
5426,102,4.0,21522,0
126,42,2.0,8988,0
16767,52,2.0,14092,0
5218,78,4.0,22776,0
11014,124,7.0,45508,0
16707,38,1.0,12996,0
7706,51,2.0,19431,0
893,59,3.0,15871,0
14356,57,3.0,22572,0
16550,102,6.0,25806,0
2915,41,2.0,12874,0
10021,56,2.0,13272,0
9369,30,1.0,6000,0
16595,106,5.0,24592,0
1667,108,6.0,25164,0
17778,117,6.0,38142,0
1613,77,3.0,17171,0
162,121,3.690378548895899,44165,1
15208,58,2.0,14790,0
1122,91,3.0,19383,0
1555,67,4.0,19899,0
6950,44,1.0,11088,0
5498,126,6.0,29862,0
6355,42,1.0,13944,0
4659,46,2.0,9844,0
1814,86,4.0,31132,0
6177,76,4.0,22876,0
4974,107,3.690378548895899,37343,1
1686,48,2.0,11424,0
1691,108,6.0,42984,0
16517,83,5.0,28718,0
17339,113,7.0,36160,0
9142,99,6.0,33858,0
1893,128,6.0,32896,0
10982,39,2.0,14430,0
15631,104,5.0,31512,0
4781,95,4.0,31065,0
11727,113,5.0,25877,0
16756,68,3.0,15776,0
9409,52,2.0,13832,0
7105,93,6.0,19902,0
17075,84,3.0,17640,0
18640,88,4.0,29568,0
6295,88,3.0,20856,0
981,71,3.0,25347,0
5705,96,6.0,37152,0
8021,95,6.0,21470,0
15501,82,5.0,18286,0
753,42,2.0,12978,0
9709,70,3.0,25760,0
3145,106,5.0,40704,0
1822,107,7.0,33598,0
2586,60,2.0,21720,0
6305,111,4.0,31191,0
4910,96,4.0,33120,0
3237,71,4.0,25134,0
3391,38,1.0,11704,0
7142,69,3.0,22287,0
6392,64,4.0,17152,0
14585,74,4.0,21756,0
13749,31,1.0,10602,0
14850,44,2.0,10912,0
17722,123,5.0,41205,0
513,48,2.0,14208,0
13828,76,3.0,25080,0
154,122,3.690378548895899,48190,1
11707,98,5.0,29988,0
2689,70,3.0,20720,0
12550,74,3.0,16650,0
2510,30,1.0,8100,0
6088,118,6.0,40002,0
5827,78,3.0,25116,0
3757,36,2.0,9936,0
2680,52,2.0,15600,0
11919,102,3.690378548895899,32640,1
3647,31,1.0,11532,0
13769,121,6.0,29403,0
5359,48,3.0,11472,0
19348,79,5.0,21567,0
10914,38,1.0,13186,0
12042,91,4.0,28028,0
4581,95,4.0,34675,0
18317,118,3.690378548895899,40002,1
17311,49,3.0,17542,0
2838,117,7.0,37908,0
1990,47,2.0,16121,0
13956,47,2.0,18659,0
4612,111,5.0,29637,0
1357,49,2.0,15827,0
10130,73,3.690378548895899,16060,1
19223,116,7.0,40600,0
10451,65,3.0,22425,0
13163,90,4.0,32310,0
16764,49,2.0,11074,0
2535,56,2.0,14952,0
15321,38,2.0,12882,0
7656,72,3.0,16848,0
15156,81,4.0,32319,0
7668,118,4.0,33512,0
17137,69,4.0,16629,0
9717,48,2.0,17184,0
11483,115,3.690378548895899,23460,1
3358,61,2.0,21960,0
11174,62,3.0,16988,0
6293,37,1.0,13690,0
924,89,4.0,33553,0
3781,100,4.0,29100,0
4805,35,2.0,10185,0
13671,42,2.0,8484,0
17091,90,3.0,28890,0
4446,59,2.0,14750,0
6524,69,3.0,18837,0
14518,49,2.0,17150,0
12130,83,4.0,17596,0
12573,126,6.0,37170,0
17169,44,2.0,11308,0
3450,101,4.0,21816,0
10836,63,3.0,22302,0
5440,55,3.690378548895899,18095,1
6225,74,3.690378548895899,23458,1
790,76,3.0,20976,0
14002,78,3.0,27144,0
14533,31,1.0,9827,0
15458,127,6.0,43307,0
11561,122,5.0,35258,0
4358,113,5.0,44409,0
1668,115,4.0,27025,0
13374,112,4.0,30576,0
6413,90,3.690378548895899,21150,1
4693,104,6.0,36504,0
6078,78,3.690378548895899,19266,1
17676,49,2.0,15484,0
19639,84,4.0,17220,0
19393,42,1.0,8442,0
3467,49,2.0,11760,0
6395,115,7.0,42205,0
2906,123,5.0,43173,0
19966,83,3.0,17347,0
15900,59,2.0,14927,0
14098,104,4.0,31616,0
13618,71,3.690378548895899,17537,1
14815,83,5.0,27805,0
16694,92,3.0,26220,0
13748,55,3.0,17710,0
17849,113,4.0,30962,0
10837,48,2.0,13968,0
7106,82,5.0,23944,0
1375,59,2.0,15930,0
9436,123,3.690378548895899,38622,1
7883,70,2.0,25970,0
12567,109,6.0,43382,0
7486,87,5.0,20358,0
1649,94,4.0,26978,0
11167,87,3.0,17661,0
6111,111,4.0,23088,0
10191,52,3.690378548895899,11440,1
11631,43,3.690378548895899,15136,1
18710,41,2.0,16236,0
2480,31,1.0,10013,0
13302,51,2.0,18360,0
15385,57,2.0,16074,0
10660,129,3.690378548895899,31605,1
3774,107,4.0,25252,0
13842,119,7.0,43673,0
4334,33,1.0,7293,0
10883,129,7.0,30960,0
5527,91,4.0,28483,0
1351,60,2.0,20880,0
14868,30,1.0,10800,0
148,90,4.0,27630,0
14429,112,7.0,41664,0
9649,116,6.0,44080,0
4324,89,5.0,23318,0
8923,110,5.0,40920,0
7610,92,4.0,30912,0
5283,101,5.0,28078,0
18267,77,4.0,22253,0
8779,89,4.0,25988,0
11403,32,1.0,9632,0
11486,54,2.0,19980,0
3121,103,6.0,25441,0
9417,119,7.0,38318,0
4060,42,2.0,16296,0
13694,30,1.0,6420,0
2977,52,3.0,12948,0
10275,53,2.0,18974,0
9371,119,4.0,24395,0
3348,87,5.0,31320,0
849,32,2.0,12704,0
17856,44,2.0,14256,0
12723,91,5.0,21112,0
15823,110,3.690378548895899,25740,1
610,31,1.0,11346,0
2740,88,4.0,28160,0
7045,71,4.0,22152,0
2422,70,3.0,17570,0
14641,109,6.0,36842,0
12555,60,2.0,23400,0
14735,34,2.0,8330,0
11496,124,8.0,33728,0
7796,34,2.0,11118,0
9411,79,3.0,16748,0
17650,124,6.0,42780,0
4780,99,4.0,25245,0
7022,127,6.0,50292,0
12062,60,2.0,13560,0
5410,111,5.0,32745,0
16461,91,3.0,33579,0
16480,108,7.0,27216,0
2914,79,3.0,16037,0
450,109,6.0,26814,0
19324,57,3.0,14250,0
1202,117,4.0,45279,0
1888,98,4.0,34398,0
3486,117,7.0,41067,0
13183,48,2.0,18384,0
3609,35,1.0,10710,0
10444,92,4.0,34316,0
17216,122,6.0,45140,0
8708,48,2.0,18192,0
13111,101,4.0,31209,0
15629,68,3.0,24752,0
3489,124,6.0,33728,0
7440,77,5.0,28798,0
2418,37,2.0,13135,0
13256,116,5.0,38860,0
11259,116,4.0,30392,0
7011,104,6.0,26624,0
10375,116,5.0,35612,0
11314,33,1.0,13002,0
13157,118,6.0,44250,0
4738,97,4.0,37248,0
14445,70,4.0,18200,0
8336,65,3.690378548895899,20085,1
19956,46,2.0,10718,0
6922,90,3.0,26460,0
815,59,3.0,17464,0
8945,128,6.0,43136,0
1691,39,2.0,10725,0
19574,40,1.0,11520,0
2963,127,7.0,33020,0
3261,44,1.0,16280,0
15814,67,3.0,14204,0
18276,51,2.0,19380,0
14771,43,2.0,11653,0
8737,64,3.0,24832,0
16334,94,4.0,25286,0
7345,30,1.0,6270,0
16031,38,2.0,13110,0
12435,75,4.0,29700,0
17684,56,3.0,16464,0
10049,68,3.0,24820,0
17039,52,2.0,16172,0
3560,76,4.0,24320,0
13364,121,5.0,40172,0
5931,45,2.0,17775,0
163,74,4.0,24494,0
16940,120,5.0,35040,0
12441,57,3.0,13908,0
1649,58,2.0,14326,0
18835,110,6.0,40590,0
7114,75,4.0,23625,0
3065,80,4.0,16320,0
10133,108,6.0,23544,0
12560,54,2.0,15768,0
13628,66,3.0,16104,0
2430,45,1.0,15885,0
6541,90,4.0,20790,0
1382,48,2.0,12912,0
1317,90,4.0,30960,0
437,120,8.0,33240,0
4182,125,6.0,29500,0
15992,37,2.0,9879,0
7315,50,3.0,16900,0
8157,94,3.690378548895899,28576,1
8691,37,1.0,10471,0
4590,119,5.0,34629,0
6626,97,6.0,19594,0
4142,37,1.0,9435,0
18831,93,5.0,18972,0
18360,118,5.0,41064,0
1594,53,3.0,11872,0
9978,96,4.0,26016,0
2759,41,1.0,10127,0
17453,114,5.0,41268,0
9980,129,5.0,29541,0
3124,98,4.0,30184,0
10775,50,2.0,11850,0
3696,115,5.0,23575,0
14660,117,7.0,25740,0
12642,41,1.0,12669,0
7993,103,6.0,27604,0
18306,34,1.0,7378,0
2402,43,3.690378548895899,13072,1
12023,122,3.690378548895899,41480,1
1076,118,3.690378548895899,41418,1
16384,53,2.0,12614,0
10994,75,4.0,16125,0
4927,120,7.0,27120,0
15635,129,7.0,45666,0
1693,99,3.690378548895899,32175,1
19704,80,4.0,24800,0
19018,88,3.690378548895899,35024,1
14542,118,3.690378548895899,30562,1
11307,85,3.690378548895899,31960,1
5572,73,3.690378548895899,28543,1
12647,120,7.0,31080,0
8368,46,2.0,10074,0
6372,115,6.0,39905,0
18284,34,1.0,12580,0
4308,88,3.0,27456,0
5983,55,2.0,13200,0
17057,92,5.0,20516,0
14448,88,5.0,19096,0
8146,85,4.0,23120,0
3737,120,5.0,45360,0
2742,65,3.690378548895899,22425,1
10045,86,4.0,30874,0
13538,64,2.0,19264,0
16220,89,5.0,32752,0
9117,92,6.0,36708,0
10611,54,2.0,12528,0
12995,120,5.0,32880,0
8903,88,4.0,18304,0
532,107,4.0,25252,0
4,118,4.0,30916,0
1940,81,3.0,23328,0
11904,83,5.0,29631,0
18221,110,7.0,41690,0
4093,84,5.0,18060,0
5033,107,7.0,40446,0
10868,69,3.0,26289,0
17461,71,3.0,22294,0
10845,82,3.0,29684,0
179,86,5.0,31992,0
2462,80,5.0,18960,0
19019,53,3.0,15423,0
2635,82,4.0,26732,0
15174,111,5.0,25863,0
1980,53,2.0,15635,0
289,65,4.0,21125,0
12025,62,4.0,12958,0
12193,101,3.690378548895899,36158,1
15352,100,4.0,36800,0
4413,121,5.0,47069,0
9274,111,4.0,40071,0
18035,56,2.0,13776,0
17365,126,5.0,30114,0
1153,115,7.0,40480,0
7009,66,3.690378548895899,26136,1
4757,113,5.0,25086,0
14228,119,6.0,29512,0
1647,89,3.0,27234,0
12030,122,7.0,26474,0
7379,84,4.0,23268,0
18065,84,4.0,24108,0
2165,93,5.0,28086,0
9156,80,3.0,26880,0
6347,73,3.0,25404,0
11143,86,3.0,19522,0
4290,116,7.0,45472,0
14429,43,2.0,14921,0
13431,96,4.0,24000,0
10256,76,3.0,23636,0
2237,79,3.0,31363,0
15035,108,3.690378548895899,30996,1
10514,91,3.690378548895899,22477,1
16960,44,2.0,12716,0
141,106,3.690378548895899,32118,1
14784,79,5.0,24332,0
18619,75,4.0,15600,0
18726,87,3.690378548895899,33321,1
3118,76,3.690378548895899,16188,1
5557,91,5.0,31213,0
5614,106,6.0,26712,0
5306,109,6.0,32591,0
2154,77,5.0,26257,0
10108,93,5.0,27621,0
2944,97,5.0,24832,0
19348,46,2.0,14720,0
525,104,6.0,27560,0
3712,32,1.0,6720,0
7861,107,5.0,40553,0
16442,85,3.0,31705,0
8145,113,5.0,44522,0
10331,40,3.690378548895899,13680,1
4326,96,5.0,37536,0
12347,122,5.0,24644,0
15638,123,7.0,43911,0
12685,89,5.0,20381,0
18064,56,2.0,19992,0
19631,55,3.690378548895899,20075,1
17815,117,3.690378548895899,26325,1
16337,93,5.0,33108,0
11169,81,4.0,17658,0
13858,94,5.0,35438,0
5579,43,1.0,15050,0
9979,64,3.0,23808,0
16404,68,4.0,21012,0
10535,35,1.0,8260,0
16273,100,5.0,34400,0
1561,124,5.0,26164,0
2217,30,1.0,6210,0
4184,109,4.0,23217,0
9249,36,1.0,9468,0
3912,43,1.0,12341,0
4203,83,4.0,30129,0
18422,76,3.0,24928,0
6071,125,7.0,49000,0
5123,84,5.0,17220,0
6042,100,4.0,23300,0
9176,112,4.0,39088,0
1162,55,2.0,19195,0
496,125,7.0,31250,0
2465,92,4.0,36340,0
9000,84,3.0,22596,0
3964,80,5.0,23440,0
1003,30,1.0,6780,0
17358,76,3.0,20596,0
9260,61,3.0,16104,0
14751,65,2.0,13715,0
15280,69,3.0,18975,0
15030,30,1.0,10740,0
4615,107,6.0,32742,0
8304,47,2.0,16544,0
19804,128,5.0,31360,0
17604,49,3.0,15141,0
2961,83,4.0,17596,0
17490,46,2.0,15778,0
16122,67,2.0,26398,0
8871,92,6.0,26956,0
7069,107,6.0,36380,0
18914,95,4.0,29925,0
6612,102,5.0,34068,0
4351,74,4.0,17242,0
1192,53,2.0,16589,0
5288,59,2.0,16343,0
10699,121,7.0,47795,0
13785,86,3.0,17630,0
13877,82,4.0,21976,0
7810,92,4.0,29256,0
3379,68,3.0,15436,0
3326,118,3.690378548895899,43188,1
5236,70,3.0,18480,0
15838,74,3.0,16132,0
4764,95,5.0,35720,0
8124,50,2.0,13950,0
15097,119,6.0,27132,0
7387,129,8.0,50181,0
6732,41,2.0,15744,0
8950,45,2.0,13545,0
2703,64,3.0,16896,0
7898,69,3.690378548895899,14835,1
12555,81,4.0,28026,0
9850,59,3.0,19411,0
5481,101,5.0,22725,0
601,84,4.0,24276,0
4012,90,6.0,26730,0
16143,97,5.0,30361,0
2323,99,3.690378548895899,37026,1
16736,67,2.0,18827,0
10170,76,4.0,19532,0
9379,76,3.0,27284,0
6452,71,3.0,22578,0
11966,43,2.0,15566,0
11280,114,4.0,30096,0
10932,107,5.0,29746,0
10997,97,4.0,32689,0
17690,68,3.0,26452,0
14784,61,3.0,17202,0
19900,65,3.0,19175,0
7217,33,1.0,10692,0
9657,119,7.0,38080,0
1723,120,7.0,31200,0
1998,37,3.690378548895899,12136,1
19094,128,6.0,33024,0
16316,36,3.690378548895899,14148,1
8730,126,3.690378548895899,29736,1
14247,121,3.690378548895899,35453,1
18129,52,3.0,10504,0
12376,56,3.690378548895899,18928,1
6484,78,3.0,19188,0
10337,121,6.0,35695,0
11875,124,7.0,37200,0
14515,98,4.0,33516,0
19100,62,2.0,18538,0
12041,126,7.0,25956,0
9893,76,3.690378548895899,24092,1
14251,33,1.0,13167,0
17635,39,2.0,15093,0
9748,59,3.690378548895899,12036,1
12747,67,3.0,15075,0
15176,35,1.0,13685,0
11664,53,3.690378548895899,19345,1
17611,121,3.690378548895899,31944,1
12871,105,4.0,38850,0
10460,39,1.0,8385,0
19676,46,2.0,15686,0
8832,104,5.0,34944,0
12741,91,3.0,25025,0
18063,80,4.0,29680,0
1674,58,3.0,20068,0
3767,119,7.0,41888,0
14716,36,2.0,10404,0
16070,100,5.0,20500,0
10424,34,1.0,7956,0
1357,55,2.0,20075,0
3991,105,5.0,35700,0
1067,35,1.0,13685,0
7906,50,2.0,11150,0
9773,46,3.690378548895899,13616,1
11124,33,1.0,6996,0
12512,45,1.0,10395,0
12482,30,1.0,6540,0
1294,42,1.0,12558,0
12172,121,5.0,29524,0
1755,45,3.690378548895899,16605,1
8852,45,1.0,14040,0
12266,128,3.690378548895899,31232,1
6390,102,6.0,39066,0
14241,94,5.0,37130,0
10807,42,2.0,11214,0
16336,65,2.0,14625,0
2282,76,4.0,26372,0
8788,70,3.0,26110,0
14402,79,4.0,25517,0
13605,78,3.0,18642,0
2676,114,7.0,33972,0
9762,111,6.0,25197,0
18673,110,5.0,23540,0
17313,76,3.0,19000,0
1381,97,4.0,25802,0
18218,43,2.0,13588,0
18354,99,3.690378548895899,23166,1
17143,42,1.0,13944,0
18241,92,4.0,23644,0
3543,123,5.0,34194,0
16580,125,5.0,27250,0
17457,124,5.0,35960,0
11029,51,2.0,17646,0
18346,38,3.690378548895899,13034,1
14731,32,1.0,8224,0
18027,79,3.0,23226,0
2399,30,1.0,8250,0
2436,84,4.0,21420,0
13386,49,2.0,14700,0
9071,42,2.0,8946,0
3698,113,5.0,41245,0
17167,106,5.0,39432,0
9823,89,3.0,28836,0
304,36,3.690378548895899,10584,1
12763,93,5.0,24552,0
12959,78,3.690378548895899,23322,1
2450,75,3.0,21075,0
7039,65,2.0,18070,0
14712,66,2.0,17688,0
5049,77,3.690378548895899,20405,1
11477,92,3.0,19412,0
12727,35,1.0,10675,0
14373,102,4.0,27336,0
17647,56,2.0,19936,0
4974,61,3.0,23912,0
7201,114,5.0,36594,0
2281,89,4.0,29370,0
1653,98,5.0,30086,0
3484,35,1.0,12390,0
13305,101,3.690378548895899,40198,1
11640,108,4.0,29700,0
7563,126,5.0,44352,0
11295,102,4.0,32538,0
9367,128,7.0,27520,0
7278,73,3.690378548895899,27521,1
1473,33,1.0,12573,0
544,51,3.690378548895899,10353,1
14794,129,3.690378548895899,28767,1
15944,30,1.0,8580,0
15419,97,4.0,35502,0
1226,83,5.0,30295,0
15902,55,2.0,12595,0
18450,86,3.0,21758,0
8303,70,3.0,26390,0
1254,117,5.0,46098,0
11702,99,4.0,29502,0
16466,94,3.0,36754,0
12731,113,7.0,28815,0
11673,94,6.0,33746,0
5760,75,3.0,24975,0
4818,93,4.0,24087,0
12560,91,5.0,20839,0
6536,83,4.0,27888,0
8424,95,4.0,21185,0
477,104,6.0,29224,0
16108,31,2.0,7099,0
1399,95,3.0,21470,0
2039,109,4.0,21909,0
651,47,2.0,12220,0
18755,35,3.690378548895899,11340,1
15167,73,3.0,22192,0
18999,77,3.0,19019,0
16984,58,2.0,21924,0
5986,38,1.0,8588,0
2223,127,5.0,46990,0
8003,63,3.0,17766,0
8973,90,3.690378548895899,22770,1
8937,69,2.0,15801,0
12226,95,4.0,33725,0
10199,78,3.0,17238,0
7264,124,8.0,37696,0
1640,74,3.0,17242,0
12387,74,3.0,22274,0
1040,51,3.690378548895899,18615,1
15009,85,4.0,21420,0
16051,87,3.0,33147,0
10678,78,3.690378548895899,29484,1
3936,48,2.0,11664,0
6730,36,2.0,11232,0
6991,83,3.0,27307,0
13001,120,5.0,37200,0
15205,122,6.0,40992,0
1711,58,3.690378548895899,23084,1
7286,110,3.690378548895899,42130,1
3491,101,3.690378548895899,29088,1
12602,85,3.690378548895899,19380,1
13236,106,4.0,27772,0
14566,41,3.690378548895899,13694,1
15926,44,1.0,15840,0
15462,84,5.0,18480,0
14027,104,5.0,38584,0
13181,118,6.0,31270,0
3357,57,2.0,18012,0
10884,118,6.0,40946,0
9671,85,5.0,30600,0
1350,88,4.0,17688,0
17982,110,6.0,39380,0
4321,61,3.0,23790,0
7462,34,1.0,9486,0
10819,84,3.0,23856,0
11784,70,3.0,15610,0
19188,94,4.0,30644,0
7901,52,2.0,18980,0
2627,83,3.0,31125,0
15356,78,3.0,26676,0
16714,122,6.0,27328,0
8986,30,1.0,11190,0
17628,42,2.0,14196,0
9663,67,4.0,24053,0
13445,78,4.0,19266,0
1392,127,7.0,28067,0
12595,36,1.0,8640,0
11366,49,2.0,12005,0
14718,97,4.0,28906,0
13527,49,2.0,10143,0
11516,73,3.0,27886,0
5712,106,7.0,35298,0
9766,70,2.0,22260,0
12232,86,3.0,25198,0
7877,122,5.0,30134,0
9516,118,5.0,37524,0
9748,77,3.0,21791,0
16366,37,2.0,10249,0
440,69,3.0,18147,0
5948,57,2.0,19836,0
17019,105,5.0,28455,0
17534,60,3.0,21960,0
16068,33,1.0,6699,0
4967,87,3.0,22272,0
10636,58,3.690378548895899,20648,1
10952,34,2.0,7854,0
2067,54,2.0,14040,0
11698,36,1.0,14184,0
2625,31,2.0,8649,0
12967,122,6.0,47336,0
9106,99,6.0,24453,0
2451,41,2.0,14924,0
13569,41,1.0,10537,0
11300,41,2.0,14719,0
9187,129,7.0,30702,0
496,92,4.0,29808,0
7660,106,4.0,39114,0
17824,125,7.0,37625,0
692,83,4.0,32204,0
17857,33,1.0,12738,0
3854,113,4.0,42714,0
6658,57,3.0,21261,0
8390,61,2.0,13054,0
9742,104,5.0,23192,0
4814,112,6.0,38864,0
15545,89,5.0,23496,0
9093,90,4.0,35190,0
872,75,3.0,26475,0
1087,76,3.0,26676,0
5195,104,5.0,23088,0
5003,100,4.0,21900,0
1004,64,4.0,16768,0
18718,56,2.0,14336,0
15681,81,3.0,20979,0
388,82,3.690378548895899,32226,1
4231,32,1.0,7104,0
18395,103,4.0,39552,0
10150,120,7.0,28560,0
2409,102,4.0,40392,0
12927,122,5.0,38918,0
11005,32,1.0,11808,0
1891,57,3.0,19209,0
13693,114,5.0,29754,0
18628,70,3.0,26880,0
11536,33,1.0,9471,0
15599,98,5.0,31556,0
3678,104,6.0,25480,0
7233,80,4.0,21600,0
17272,95,3.690378548895899,35150,1
10683,124,6.0,35960,0
2739,116,3.690378548895899,44312,1
18819,32,2.0,9216,0
7828,60,3.0,23880,0
512,53,2.0,17278,0
16157,71,3.0,25489,0
15135,68,3.0,26112,0
19944,53,2.0,10600,0
7262,96,5.0,21600,0
11308,108,4.0,40284,0
6362,59,2.0,19175,0
13956,79,4.0,18328,0
1343,90,3.0,19350,0
15089,97,4.0,32107,0
9547,35,2.0,9135,0
6344,33,1.0,6732,0
182,56,3.0,17696,0
7869,107,4.0,39590,0
18287,110,4.0,37180,0
12561,51,2.0,11424,0
8731,113,3.690378548895899,30623,1
16493,105,4.0,23415,0
13905,122,6.0,31354,0
13190,58,2.0,17806,0
10533,123,6.0,35055,0
18264,95,4.0,27075,0
13004,109,6.0,31065,0
10180,98,3.690378548895899,25088,1
7730,81,3.690378548895899,26892,1
11884,33,3.690378548895899,11187,1
1614,111,4.0,36519,0
17696,73,3.0,16936,0
16887,105,3.690378548895899,39060,1
2525,124,6.0,47740,0
5776,35,2.0,10710,0
12989,107,5.0,29853,0
12947,89,5.0,20381,0
7847,107,4.0,31458,0
13162,86,3.0,21672,0
1381,37,1.0,7622,0
16792,102,6.0,22032,0
7108,55,2.0,12210,0
10366,126,7.0,36288,0
427,90,4.0,22140,0
9239,123,6.0,30381,0
4636,116,6.0,29696,0
12778,46,2.0,17020,0
17737,129,5.0,34701,0
6509,31,1.0,7068,0
12774,125,5.0,27375,0
9926,98,6.0,32634,0
11159,129,7.0,38958,0
6281,59,2.0,15871,0
13151,107,7.0,37664,0
13395,47,1.0,17014,0
4807,76,4.0,25232,0
5301,83,3.690378548895899,20335,1
7627,120,7.0,33240,0
7170,54,3.690378548895899,12096,1
4119,93,3.690378548895899,19623,1
15525,72,3.0,20952,0
5109,77,4.0,17479,0
15762,91,3.690378548895899,30212,1
11385,120,6.0,29040,0
14240,57,3.0,13680,0
10079,63,3.0,18207,0
8442,50,2.0,11650,0
4997,86,3.0,25284,0
5865,62,3.0,22072,0
18701,115,6.0,44160,0
14793,76,3.0,25916,0
7644,92,5.0,19688,0
1616,97,5.0,31428,0
18008,67,3.0,20435,0
17492,35,1.0,12425,0
19381,80,5.0,17520,0
10242,117,5.0,43758,0
9770,126,6.0,36540,0
4959,61,3.0,24278,0
17069,106,4.0,25864,0
1789,84,4.0,16968,0
12521,106,5.0,38796,0
16349,55,2.0,20790,0
564,112,7.0,25312,0
15489,63,2.0,18396,0
2046,47,2.0,14335,0
14742,40,2.0,8760,0
16776,94,4.0,23218,0
10781,92,5.0,23920,0
1923,127,5.0,47498,0
3445,104,4.0,31824,0
18539,126,7.0,49266,0
287,67,3.0,17889,0
1752,107,4.0,25145,0
12409,127,3.690378548895899,41402,1
547,77,4.0,19173,0
18268,86,5.0,31132,0
16028,38,1.0,7752,0
15523,107,4.0,27392,0
9436,64,4.0,23552,0
13662,66,3.0,22902,0
18312,57,2.0,14364,0
12345,51,2.0,16575,0
10630,46,2.0,10764,0
12055,70,3.0,26880,0
6818,114,5.0,28728,0
3767,80,3.0,20240,0
19118,95,5.0,30305,0
5771,94,3.690378548895899,20304,1
18239,33,3.690378548895899,10164,1
2851,77,5.0,28490,0
11445,55,3.690378548895899,19360,1
964,101,6.0,40198,0
19497,93,4.0,20739,0
12196,86,4.0,18748,0
6432,108,3.690378548895899,35316,1
14313,111,7.0,29748,0
17352,117,3.690378548895899,40014,1
16644,68,4.0,16388,0
3684,59,2.0,22066,0
11396,107,4.0,38948,0
12402,34,1.0,11968,0
18258,118,6.0,35164,0
14335,32,2.0,10816,0
13330,33,1.0,11715,0
4407,124,6.0,26536,0
14663,105,5.0,39270,0
9924,98,5.0,19992,0
19712,95,3.0,26980,0
9606,39,1.0,8853,0
9560,97,5.0,37539,0
11409,126,5.0,32382,0
18255,65,3.0,19370,0
13468,54,3.0,20304,0
3302,93,3.0,30132,0
13662,123,7.0,25953,0
6110,101,5.0,29088,0
3321,115,6.0,29670,0
601,122,5.0,32940,0
13295,93,5.0,30039,0
1544,100,5.0,21100,0
1233,79,3.0,29941,0
4339,52,2.0,17732,0
15614,69,3.690378548895899,21321,1
2849,80,4.0,28720,0
9481,120,7.0,25560,0
6628,116,7.0,45820,0
10930,92,4.0,23644,0
5935,116,5.0,25636,0
17466,84,4.0,27636,0
8719,99,4.0,23364,0
19347,117,7.0,37674,0
18040,105,4.0,31290,0
9420,40,1.0,12360,0
11721,63,3.0,15813,0
5819,72,3.0,26784,0
7121,106,4.0,33920,0
7873,118,4.0,30562,0
11768,80,4.0,29120,0
8090,38,3.690378548895899,13414,1
18248,77,3.0,25795,0
87,115,5.0,24725,0
13880,98,4.0,25970,0
19008,57,2.0,12369,0
15548,87,5.0,22359,0
3512,98,6.0,21952,0
14538,102,4.0,29580,0
2255,76,4.0,24168,0
555,52,3.0,13208,0
19113,81,3.0,21141,0
4708,78,3.0,19812,0
14881,107,6.0,40767,0
7090,88,4.0,25608,0
14002,81,4.0,23571,0
8276,62,2.0,23126,0
9970,80,3.0,20800,0
16407,36,1.0,9828,0
16173,103,4.0,23484,0
3791,96,4.0,36864,0
18653,76,3.0,20140,0
1217,81,3.0,16605,0
3063,44,2.0,14388,0
17362,117,6.0,30186,0
15415,94,4.0,35156,0
4488,60,3.0,12420,0
16998,125,5.0,44625,0
5969,58,3.0,11948,0
15280,67,4.0,14137,0
16303,61,3.0,12688,0
12617,82,3.0,19844,0
11768,55,3.690378548895899,14960,1
5440,70,3.690378548895899,16240,1
1601,38,1.0,14896,0
11896,46,2.0,12374,0
15214,103,3.690378548895899,27501,1
8718,37,1.0,12987,0
11721,98,6.0,30086,0
8207,68,2.0,17544,0
4398,95,5.0,33820,0
11360,101,3.690378548895899,39289,1
10621,88,4.0,23672,0
2731,70,2.0,25130,0
7335,95,4.0,22800,0
12124,30,2.0,9180,0
6745,102,5.0,38760,0
5024,39,2.0,12207,0
270,47,2.0,17108,0
17227,54,3.0,13554,0
15671,75,3.0,28350,0
1576,107,3.690378548895899,29960,1
8583,34,1.0,8194,0
2062,127,7.0,37338,0
7474,61,3.0,17995,0
3864,72,4.0,22968,0
