ID_person,Model,Power,Price,Power_indicator
18082,LADA,282.1206629834254,3964765,1
17461,Subaru,300.0,208035,0
13914,Toyota,165.0,664836,0
15976,BMW,471.0,557062,0
19117,Daewoo,411.0,1162484,0
2305,KIA,457.0,2072412,0
10162,Infiniti,497.0,1215940,0
4448,Nissan,499.0,1578321,0
18734,BMW,131.0,616039,0
4324,BMW,487.0,3229302,0
7567,Toyota,112.0,571407,0
7460,Daewoo,276.0,3803624,0
7283,Mercedez-Benz,287.0,2869447,0
9355,Audi,224.0,1312000,0
15612,Subaru,282.1206629834254,1017882,1
12703,Audi,470.0,2314130,0
4872,Mercedez-Benz,344.0,2868820,0
6872,Infiniti,134.0,588553,0
18522,Nissan,434.0,1509859,0
19469,Daewoo,250.0,2430703,0
7590,Audi,290.0,1900595,0
5621,Daewoo,189.0,901392,0
3727,Ford,286.0,2781699,0
19680,Audi,331.0,832319,0
3349,Subaru,73.0,740165,0
6394,Ford,476.0,2721229,0
19868,Nissan,478.0,1339200,0
5416,KIA,336.0,2831301,0
13608,Subaru,359.0,719073,0
12207,Daewoo,108.0,1875218,0
2260,Subaru,274.0,2237450,0
18159,Ford,212.0,278382,0
11416,Ford,306.0,2352898,0
12146,BMW,324.0,3314178,0
3890,Audi,140.0,2302882,0
9922,Subaru,95.0,3941685,0
1596,BMW,251.0,2122311,0
6671,Subaru,82.0,2376755,0
15712,Audi,187.0,1275124,0
7135,KIA,126.0,803913,0
12770,Nissan,90.0,3809037,0
7729,Subaru,195.0,2180462,0
9321,BMW,209.0,727460,0
18664,Ford,138.0,3725828,0
12787,KIA,187.0,2381804,0
1170,Subaru,452.0,1829276,0
11699,Subaru,111.0,3739254,0
18894,Infiniti,343.0,837135,0
4679,Nissan,302.0,3634739,0
4594,Ford,174.0,2966851,0
16637,Nissan,259.0,3571992,0
15069,BMW,120.0,1351671,0
18255,Infiniti,211.0,2745254,0
5695,Ford,467.0,1048925,0
15206,Toyota,433.0,2328373,0
5369,Infiniti,282.0,2198652,0
17158,Nissan,259.0,2990592,0
671,Infiniti,434.0,3721911,0
10270,KIA,75.0,219974,0
16778,KIA,478.0,3956331,0
11936,BMW,119.0,488365,0
2713,Audi,204.0,2665263,0
3903,KIA,237.0,2392930,0
12491,Daewoo,183.0,1256995,0
14226,Mercedez-Benz,204.0,1324308,0
13767,Ford,484.0,272058,0
9689,Infiniti,409.0,1469823,0
11343,Subaru,265.0,915227,0
9479,Daewoo,172.0,2802231,0
10439,KIA,327.0,1905966,0
2618,LADA,340.0,1424375,0
16762,Audi,282.1206629834254,1622510,1
13879,Nissan,128.0,1233107,0
4545,Toyota,462.0,3943399,0
16368,Audi,164.0,427344,0
11469,Nissan,158.0,3437709,0
15394,Ford,158.0,726531,0
707,LADA,282.1206629834254,2080446,1
17575,Daewoo,282.1206629834254,898669,1
3192,Ford,436.0,345795,0
5670,Audi,159.0,477557,0
14024,Ford,181.0,1672791,0
18459,Toyota,128.0,1852648,0
17575,Ford,286.0,2800430,0
11277,Toyota,252.0,421287,0
2740,Audi,141.0,1543698,0
14017,Infiniti,282.1206629834254,2608244,1
4396,BMW,190.0,2885806,0
1180,Ford,412.0,1621160,0
2252,KIA,108.0,2933322,0
671,Mercedez-Benz,423.0,761870,0
16365,Mercedez-Benz,192.0,1062921,0
5267,Infiniti,369.0,2643899,0
868,BMW,206.0,2054137,0
9913,Nissan,238.0,442049,0
6838,Ford,317.0,2117125,0
2186,BMW,378.0,1094591,0
2155,Nissan,309.0,2952424,0
15180,Audi,110.0,1288860,0
13113,BMW,282.1206629834254,1334002,1
7753,Daewoo,215.0,3839333,0
5465,Toyota,70.0,2193118,0
9850,Infiniti,282.1206629834254,2416202,1
14550,Subaru,478.0,2537327,0
6795,Audi,132.0,1427779,0
18417,Nissan,120.0,2910292,0
4573,Ford,74.0,1060410,0
11537,Audi,477.0,2045067,0
10190,LADA,182.0,1668113,0
1995,KIA,330.0,2662492,0
18790,Subaru,282.1206629834254,1938832,1
17889,Subaru,366.0,1598473,0
8276,Daewoo,93.0,3388257,0
5758,Toyota,175.0,1363144,0
17059,Infiniti,464.0,1892889,0
8084,Ford,327.0,2580358,0
4052,Nissan,371.0,3084314,0
1080,Infiniti,334.0,2105764,0
18239,Infiniti,352.0,3976050,0
18471,BMW,74.0,2285130,0
12200,Ford,86.0,2854947,0
9860,Toyota,124.0,2807523,0
18431,Toyota,375.0,3928505,0
1059,Daewoo,171.0,735995,0
3395,LADA,357.0,3054247,0
10531,Subaru,118.0,3284926,0
16599,KIA,300.0,3173006,0
9029,KIA,290.0,3988365,0
17086,Toyota,243.0,2830440,0
14171,Subaru,368.0,426814,0
13107,Subaru,421.0,3935083,0
3263,Mercedez-Benz,446.0,3513225,0
9881,Ford,130.0,2585195,0
15779,LADA,83.0,2564204,0
7010,Toyota,390.0,3149924,0
2843,Nissan,345.0,463278,0
10252,Subaru,394.0,3861166,0
1925,KIA,282.1206629834254,1975540,1
15399,Toyota,414.0,889667,0
14016,Toyota,141.0,2482577,0
18079,BMW,434.0,646874,0
4138,Audi,97.0,2703145,0
15518,Toyota,225.0,2432810,0
9140,Subaru,89.0,519553,0
11978,Subaru,420.0,3794715,0
1365,Subaru,250.0,1294829,0
5573,BMW,282.1206629834254,212925,1
10368,Audi,123.0,2068569,0
19247,Daewoo,450.0,1432702,0
19975,Mercedez-Benz,167.0,2466215,0
18838,KIA,107.0,2789272,0
2108,LADA,247.0,2377128,0
19907,Audi,474.0,804626,0
7493,Toyota,202.0,3048482,0
16585,BMW,443.0,1199268,0
10301,KIA,136.0,3907415,0
19393,Ford,345.0,924911,0
9282,Infiniti,292.0,2834152,0
9039,LADA,282.1206629834254,2744726,1
19818,KIA,192.0,2903507,0
4413,Daewoo,186.0,2346072,0
19230,KIA,468.0,2190474,0
5124,BMW,233.0,747191,0
17895,Toyota,444.0,2167299,0
129,Subaru,282.1206629834254,1414366,1
1821,Subaru,70.0,2784432,0
15304,Infiniti,81.0,3732693,0
12320,Subaru,363.0,2526098,0
17510,Ford,348.0,2327817,0
19430,Daewoo,238.0,1064563,0
18527,KIA,251.0,2874401,0
5810,BMW,156.0,1648078,0
7605,Infiniti,482.0,475417,0
13178,Ford,251.0,782925,0
2031,BMW,270.0,967539,0
18453,Mercedez-Benz,491.0,556374,0
12293,Nissan,148.0,1464257,0
4174,Toyota,243.0,1491276,0
13196,Audi,147.0,2376142,0
15336,BMW,239.0,745536,0
73,Ford,177.0,3796377,0
9597,KIA,257.0,2028162,0
2097,Subaru,297.0,2638323,0
5514,LADA,435.0,665073,0
4432,Subaru,251.0,1549521,0
6492,LADA,348.0,2126993,0
5656,Mercedez-Benz,496.0,2545783,0
11981,Toyota,305.0,882393,0
310,KIA,270.0,1800725,0
15922,Subaru,123.0,3058258,0
18305,LADA,228.0,1248089,0
4121,Infiniti,443.0,3647953,0
18861,Toyota,153.0,303853,0
2394,Infiniti,282.1206629834254,2430118,1
5191,Ford,412.0,3962482,0
11877,Ford,295.0,1227505,0
10173,Nissan,88.0,2868124,0
8010,LADA,93.0,2079612,0
1251,LADA,75.0,3282820,0
19493,KIA,282.1206629834254,1169273,1
13380,KIA,181.0,328884,0
3302,Mercedez-Benz,464.0,472311,0
16656,Infiniti,125.0,2446674,0
4757,KIA,139.0,947071,0
6314,Subaru,282.1206629834254,3199252,1
10252,Infiniti,225.0,1209046,0
16541,Toyota,163.0,1431826,0
4093,LADA,282.1206629834254,1468608,1
12177,Subaru,72.0,354858,0
1052,Toyota,306.0,1268191,0
16383,Audi,165.0,3822579,0
9516,Daewoo,236.0,997149,0
9926,Mercedez-Benz,278.0,1830858,0
3880,KIA,174.0,962584,0
3373,Infiniti,271.0,3011559,0
18988,Infiniti,169.0,1762843,0
4644,Audi,78.0,3243118,0
8328,Nissan,146.0,583094,0
887,Toyota,131.0,239587,0
14377,Ford,408.0,1860769,0
12113,Toyota,172.0,485403,0
17139,Ford,98.0,3304360,0
12531,Subaru,245.0,759640,0
7905,Mercedez-Benz,453.0,3245488,0
1122,Toyota,418.0,3553136,0
2557,BMW,421.0,240584,0
13627,Nissan,143.0,1477440,0
13780,Ford,152.0,1919331,0
2683,Nissan,140.0,3699885,0
2702,Mercedez-Benz,155.0,375976,0
15070,Subaru,390.0,353328,0
13848,Audi,141.0,580409,0
14558,Audi,163.0,2917708,0
1078,Toyota,360.0,3457738,0
4309,Daewoo,162.0,3748207,0
9496,Mercedez-Benz,266.0,2682605,0
12268,Ford,348.0,2202825,0
17722,Infiniti,150.0,2696659,0
15439,Ford,200.0,849805,0
2755,Mercedez-Benz,316.0,671405,0
56,KIA,282.1206629834254,3232909,1
5622,Daewoo,341.0,2434965,0
19068,Subaru,283.0,3179916,0
5385,Daewoo,282.1206629834254,3376407,1
13832,Subaru,466.0,3787216,0
17027,Nissan,155.0,1344993,0
2015,KIA,117.0,2434540,0
9877,Ford,401.0,2425047,0
16330,KIA,202.0,3459008,0
11268,Audi,179.0,3325684,0
12183,Audi,323.0,2578573,0
19521,Audi,396.0,3799944,0
6996,Ford,399.0,875281,0
2479,BMW,345.0,3499125,0
11364,LADA,259.0,1334639,0
5780,Audi,91.0,879516,0
19976,Subaru,242.0,3716332,0
8901,Ford,475.0,1111680,0
12167,BMW,70.0,1739839,0
9032,KIA,196.0,1296431,0
6404,Daewoo,169.0,3211904,0
14893,Daewoo,495.0,2814631,0
15041,BMW,282.1206629834254,3510088,1
7448,Infiniti,407.0,1191397,0
18243,Mercedez-Benz,137.0,3199610,0
8751,Ford,113.0,1238098,0
19480,Subaru,221.0,2412017,0
15259,Toyota,241.0,1682479,0
9587,Audi,347.0,1592574,0
9114,BMW,282.1206629834254,621155,1
10091,Audi,282.1206629834254,2932808,1
17122,Toyota,79.0,3703825,0
16618,Ford,250.0,1491363,0
15035,Mercedez-Benz,467.0,3157841,0
427,KIA,445.0,2079731,0
14759,Audi,340.0,3545802,0
17667,LADA,430.0,2803204,0
11896,LADA,397.0,379214,0
1748,Toyota,210.0,1248823,0
16669,Audi,401.0,758039,0
14332,BMW,286.0,1915402,0
7142,Ford,409.0,2911405,0
14680,Infiniti,370.0,1044588,0
10023,KIA,469.0,2044653,0
11332,BMW,498.0,1748301,0
5921,Infiniti,357.0,2102791,0
8718,Nissan,334.0,2861810,0
2695,LADA,324.0,1763560,0
7097,Ford,385.0,1665158,0
307,KIA,346.0,1084520,0
4926,Infiniti,440.0,3835157,0
11680,Infiniti,284.0,753104,0
9702,Toyota,343.0,2503394,0
17570,Ford,307.0,2349991,0
18127,Subaru,368.0,3321655,0
2395,Audi,282.1206629834254,906736,1
6989,Audi,407.0,3868957,0
16394,LADA,282.1206629834254,2274536,1
9336,Subaru,237.0,1884301,0
19132,Infiniti,164.0,2500212,0
1540,Subaru,119.0,1668702,0
6127,KIA,81.0,1874843,0
7160,BMW,451.0,2370049,0
9659,Ford,459.0,2908003,0
15922,LADA,369.0,3887404,0
16188,BMW,369.0,1802612,0
5627,Infiniti,296.0,2085763,0
13461,Nissan,282.1206629834254,679704,1
10363,Audi,494.0,2885730,0
19209,Mercedez-Benz,483.0,2431724,0
11915,Mercedez-Benz,488.0,1010701,0
34,BMW,404.0,3817109,0
9616,Toyota,425.0,2568522,0
12364,Toyota,429.0,1199562,0
5364,BMW,490.0,802245,0
1532,Mercedez-Benz,309.0,3504905,0
16726,Infiniti,495.0,1228036,0
6153,Subaru,289.0,1251645,0
6196,LADA,385.0,2543009,0
15631,Subaru,422.0,3465118,0
10312,Subaru,342.0,3134093,0
3161,Nissan,282.1206629834254,983087,1
18731,Mercedez-Benz,265.0,3461630,0
3241,Ford,423.0,955696,0
15899,Daewoo,115.0,1090737,0
18810,Mercedez-Benz,117.0,208523,0
15523,Ford,262.0,1277454,0
14034,Infiniti,118.0,313545,0
6225,BMW,494.0,1180931,0
15111,LADA,119.0,3844480,0
17138,Daewoo,103.0,900012,0
1666,LADA,282.1206629834254,3004045,1
4454,Audi,77.0,1337119,0
14894,Ford,282.1206629834254,1843078,1
10359,Infiniti,174.0,2955732,0
19504,Toyota,224.0,1229103,0
15627,Mercedez-Benz,498.0,2534196,0
16717,Infiniti,122.0,1948151,0
6367,Subaru,284.0,420519,0
10196,BMW,326.0,2055310,0
669,Subaru,289.0,1108931,0
7140,Subaru,204.0,2281812,0
17104,Subaru,291.0,3726118,0
13730,Audi,282.1206629834254,3114991,1
12007,Audi,371.0,3532039,0
15581,KIA,401.0,3563145,0
1351,Nissan,103.0,3289249,0
12276,Nissan,282.1206629834254,1844167,1
1155,Daewoo,282.1206629834254,3119946,1
2476,BMW,291.0,3655798,0
19596,Ford,104.0,1508839,0
13226,LADA,176.0,1309723,0
8676,Nissan,99.0,3158289,0
13827,Toyota,308.0,874939,0
1691,LADA,226.0,3168913,0
16910,Audi,147.0,1022367,0
15684,KIA,278.0,3710445,0
9871,Daewoo,175.0,2763189,0
12386,Audi,159.0,3947496,0
19613,Infiniti,420.0,3434530,0
14482,Toyota,219.0,3339659,0
12629,KIA,480.0,2221792,0
641,Subaru,474.0,2593716,0
3535,Subaru,382.0,3641214,0
11789,Nissan,438.0,3079700,0
1775,BMW,240.0,653872,0
16512,Mercedez-Benz,332.0,2715048,0
5164,Toyota,400.0,1710937,0
10273,Ford,198.0,577319,0
7888,Subaru,389.0,3807603,0
6990,Ford,213.0,819322,0
11513,LADA,417.0,679393,0
1761,Subaru,282.1206629834254,1565800,1
8316,Mercedez-Benz,192.0,3536037,0
11386,KIA,384.0,3464530,0
15436,LADA,209.0,220021,0
14355,Mercedez-Benz,220.0,3998992,0
7853,Audi,139.0,1394044,0
4393,BMW,208.0,471787,0
2380,KIA,306.0,1410871,0
11408,Ford,355.0,967065,0
17636,Ford,448.0,1678485,0
2177,Subaru,427.0,3953024,0
19840,Audi,200.0,961692,0
3449,Toyota,140.0,3767444,0
426,KIA,122.0,3343466,0
10088,Mercedez-Benz,473.0,2912917,0
11010,LADA,412.0,2389865,0
17440,BMW,302.0,3128360,0
9360,KIA,282.1206629834254,2913153,1
2952,Infiniti,372.0,2615584,0
7358,Infiniti,243.0,3734710,0
3829,Ford,394.0,2522180,0
6123,Daewoo,352.0,1150849,0
6528,Mercedez-Benz,125.0,1196211,0
9191,Subaru,117.0,2874111,0
12629,Daewoo,430.0,3906538,0
2787,LADA,353.0,2934124,0
16667,Mercedez-Benz,117.0,260597,0
10917,Mercedez-Benz,282.1206629834254,2779832,1
8894,Infiniti,482.0,3677682,0
19816,Audi,182.0,2234963,0
15918,KIA,365.0,3305860,0
365,Daewoo,76.0,2660184,0
6345,BMW,151.0,650285,0
17331,KIA,270.0,1593609,0
7948,Infiniti,282.1206629834254,285182,1
12099,Infiniti,151.0,1047500,0
7433,Infiniti,337.0,1887619,0
11920,Audi,279.0,3647813,0
7416,Ford,282.1206629834254,3248817,1
7993,BMW,492.0,285184,0
15455,Nissan,210.0,2100505,0
9895,Daewoo,338.0,3245490,0
9240,Mercedez-Benz,233.0,2043135,0
10065,Infiniti,496.0,3010100,0
13946,Toyota,381.0,3010510,0
13410,KIA,333.0,2852523,0
14312,Ford,209.0,3604271,0
19291,Subaru,282.1206629834254,3331432,1
16420,Audi,248.0,846954,0
3300,KIA,128.0,3412955,0
19145,Daewoo,448.0,1808423,0
11380,Nissan,166.0,2087760,0
9412,Ford,282.1206629834254,1955182,1
18241,Toyota,243.0,992016,0
16631,LADA,282.1206629834254,3798119,1
8926,KIA,151.0,3808794,0
8526,Infiniti,446.0,3925434,0
3120,LADA,241.0,1231104,0
18109,LADA,426.0,2742366,0
11923,Audi,293.0,3946223,0
18397,Subaru,145.0,2474050,0
2905,Toyota,434.0,370840,0
10696,BMW,294.0,385000,0
7867,Daewoo,282.1206629834254,1514922,1
14107,LADA,282.1206629834254,2739848,1
11049,Daewoo,359.0,3189895,0
2835,Mercedez-Benz,122.0,696846,0
12511,Subaru,266.0,1840649,0
13528,LADA,282.1206629834254,2078939,1
15344,Nissan,165.0,2976043,0
6313,Audi,452.0,1521048,0
3924,LADA,166.0,631790,0
14299,KIA,287.0,513562,0
7930,Ford,324.0,2613843,0
1158,Infiniti,362.0,3029900,0
6698,Subaru,275.0,1495145,0
1232,Toyota,329.0,1070881,0
9598,Ford,116.0,893399,0
13623,BMW,329.0,573883,0
17737,KIA,140.0,3540074,0
11773,Audi,90.0,1886814,0
7110,Subaru,477.0,2248884,0
12366,Daewoo,432.0,2281179,0
14949,Subaru,345.0,1650899,0
7793,Subaru,277.0,3057130,0
18359,Daewoo,462.0,3956670,0
11237,KIA,98.0,1490712,0
9842,Mercedez-Benz,411.0,1906454,0
19740,LADA,440.0,1836266,0
10959,Ford,422.0,1836991,0
778,BMW,336.0,3103985,0
12587,Toyota,119.0,1852251,0
18462,Nissan,437.0,650261,0
1887,BMW,364.0,3730138,0
9426,Subaru,282.1206629834254,2138611,1
14946,Mercedez-Benz,100.0,1701546,0
6799,Mercedez-Benz,329.0,1956152,0
1068,Nissan,108.0,429567,0
16685,Infiniti,93.0,3119582,0
16677,Daewoo,340.0,923315,0
2802,Audi,210.0,1259411,0
12534,Ford,391.0,591919,0
11896,Subaru,218.0,3386670,0
4027,Ford,229.0,431339,0
6450,LADA,386.0,2858578,0
5941,KIA,417.0,1210387,0
11372,KIA,115.0,3283133,0
12899,Infiniti,382.0,1007514,0
8588,BMW,275.0,781783,0
14656,Toyota,278.0,259523,0
6731,LADA,462.0,309269,0
19487,Toyota,381.0,220689,0
8810,Toyota,109.0,3753406,0
16412,Nissan,255.0,1254278,0
7932,Daewoo,282.1206629834254,525095,1
4163,Subaru,297.0,2815309,0
15253,KIA,346.0,3078633,0
14674,Mercedez-Benz,96.0,1786531,0
17965,Infiniti,496.0,2482529,0
12607,Toyota,402.0,3869832,0
15288,Mercedez-Benz,360.0,3928573,0
2550,Nissan,362.0,3989772,0
7082,Ford,111.0,3910719,0
3487,Nissan,289.0,2231136,0
7101,Ford,265.0,2107331,0
295,LADA,326.0,1136105,0
17236,KIA,474.0,758622,0
6859,KIA,446.0,3598856,0
14656,Ford,454.0,1820063,0
1809,Toyota,400.0,2771465,0
5630,KIA,336.0,3199643,0
10996,LADA,336.0,628060,0
4418,Audi,133.0,3454431,0
17968,Ford,384.0,2701003,0
11493,Toyota,210.0,2756754,0
17173,Audi,166.0,2834510,0
1745,LADA,347.0,2249867,0
15334,KIA,442.0,3294240,0
5562,Audi,263.0,1235096,0
17542,Daewoo,212.0,251917,0
16778,Subaru,365.0,217766,0
3640,Infiniti,274.0,492241,0
15879,Nissan,282.1206629834254,1340185,1
4876,BMW,274.0,2129416,0
7131,LADA,80.0,1854834,0
4026,Nissan,283.0,2296876,0
9853,Infiniti,282.0,2609841,0
3789,KIA,461.0,3391799,0
11053,Ford,491.0,1654450,0
17146,KIA,70.0,2220467,0
8090,Infiniti,319.0,1757805,0
1889,Infiniti,282.1206629834254,2621873,1
16089,Daewoo,282.1206629834254,3067903,1
6530,Daewoo,495.0,2183740,0
15541,Audi,416.0,2043918,0
16234,Audi,264.0,3527603,0
2555,Daewoo,282.1206629834254,244450,1
15321,Infiniti,237.0,398641,0
15118,KIA,473.0,2996392,0
1567,Nissan,472.0,2044298,0
17438,Infiniti,168.0,1346076,0
862,Subaru,318.0,1370119,0
16346,Mercedez-Benz,385.0,2489714,0
12758,Infiniti,120.0,3673251,0
4153,Audi,454.0,2741940,0
1310,Nissan,483.0,2603602,0
2506,KIA,95.0,2449341,0
17547,Mercedez-Benz,87.0,1614403,0
5154,LADA,232.0,1555142,0
7063,Nissan,330.0,1326684,0
18155,Ford,454.0,1112095,0
7353,Mercedez-Benz,282.1206629834254,2119138,1
12603,Toyota,140.0,2123238,0
4113,LADA,292.0,3569457,0
4614,Toyota,433.0,3479144,0
10317,Daewoo,374.0,3930976,0
15236,Mercedez-Benz,97.0,1116246,0
700,Mercedez-Benz,487.0,2073450,0
9479,Nissan,296.0,2367053,0
1355,Toyota,228.0,1176133,0
17973,Ford,312.0,898861,0
7090,Infiniti,435.0,2979983,0
2814,Audi,159.0,1596132,0
7152,Toyota,189.0,529785,0
2338,Subaru,408.0,1158273,0
1443,Ford,180.0,3320792,0
18602,Infiniti,282.1206629834254,463974,1
11343,Audi,419.0,926394,0
2001,BMW,282.1206629834254,3775901,1
17766,Ford,283.0,3837171,0
769,Infiniti,282.1206629834254,1239859,1
18271,Mercedez-Benz,212.0,971322,0
8268,BMW,187.0,1224089,0
19739,Toyota,389.0,2358854,0
14565,Infiniti,264.0,672930,0
5805,Mercedez-Benz,398.0,950965,0
11224,Nissan,288.0,2263832,0
14538,Mercedez-Benz,287.0,1799389,0
16735,Daewoo,234.0,3682879,0
12085,KIA,246.0,937901,0
8806,LADA,276.0,3440345,0
17913,Nissan,214.0,1822530,0
9844,LADA,282.1206629834254,1628965,1
3009,Subaru,85.0,2008753,0
8686,Toyota,109.0,1745389,0
1251,Daewoo,302.0,1527965,0
5242,Mercedez-Benz,317.0,2554339,0
7493,Daewoo,162.0,1350171,0
14665,KIA,273.0,2623967,0
3532,BMW,262.0,1260957,0
3087,LADA,273.0,3318005,0
13740,Mercedez-Benz,282.1206629834254,3040998,1
2087,KIA,261.0,3925584,0
8940,LADA,240.0,1387711,0
2891,Audi,342.0,279725,0
4827,KIA,413.0,1918882,0
1713,Subaru,421.0,2282063,0
15550,Nissan,219.0,2415564,0
13774,Infiniti,188.0,3385282,0
2264,LADA,200.0,3823032,0
9764,LADA,201.0,3164737,0
16567,Subaru,300.0,1806444,0
8488,KIA,459.0,1994299,0
14366,BMW,85.0,3009409,0
11899,Mercedez-Benz,282.1206629834254,2745918,1
5071,Ford,281.0,1276869,0
8290,Nissan,368.0,2226931,0
456,Audi,287.0,2447070,0
13364,KIA,230.0,377167,0
8689,Toyota,313.0,1615932,0
6903,Daewoo,95.0,219564,0
11129,Ford,386.0,455177,0
9455,Infiniti,495.0,1954303,0
10670,Daewoo,99.0,1509934,0
3293,Daewoo,257.0,2951452,0
14906,Infiniti,282.1206629834254,346434,1
10752,BMW,460.0,1657158,0
14156,BMW,78.0,1043346,0
10423,Ford,408.0,1875462,0
9234,Infiniti,165.0,1840183,0
19478,Infiniti,178.0,1188428,0
10867,Ford,93.0,2265892,0
14137,Subaru,71.0,820037,0
12300,LADA,477.0,2310067,0
2507,Daewoo,494.0,1352150,0
2092,Toyota,237.0,940357,0
16692,Infiniti,471.0,1520741,0
14503,LADA,201.0,3906209,0
15665,Nissan,312.0,2207336,0
18292,Daewoo,380.0,1088472,0
18210,Audi,358.0,2269142,0
1574,Infiniti,259.0,949799,0
7697,Nissan,338.0,3379921,0
1872,Mercedez-Benz,282.1206629834254,3464212,1
19606,Ford,206.0,3221487,0
5332,Daewoo,136.0,3028561,0
9260,Mercedez-Benz,169.0,2741774,0
10480,Audi,356.0,3662286,0
12156,KIA,107.0,3712434,0
5920,Daewoo,237.0,740550,0
17514,Ford,457.0,1461438,0
16297,BMW,220.0,3105094,0
12335,BMW,237.0,2071955,0
18755,Subaru,397.0,2788735,0
3462,LADA,334.0,1613650,0
6850,KIA,239.0,1887144,0
944,KIA,173.0,3779050,0
16981,Daewoo,218.0,3274626,0
4797,Audi,157.0,395465,0
4712,BMW,317.0,871700,0
13650,Ford,118.0,3780347,0
9968,Audi,282.1206629834254,995251,1
16083,Audi,282.1206629834254,2776160,1
19639,KIA,282.1206629834254,1644630,1
13365,BMW,101.0,1305698,0
8936,Toyota,282.1206629834254,1806259,1
5555,Daewoo,85.0,1575000,0
17780,Mercedez-Benz,164.0,1131253,0
13480,Audi,239.0,2485938,0
18034,Mercedez-Benz,105.0,680395,0
19821,Nissan,156.0,2895625,0
1726,Infiniti,72.0,668911,0
354,BMW,366.0,474905,0
9854,LADA,428.0,3809791,0
1706,Audi,147.0,2882574,0
18997,Infiniti,465.0,570610,0
9357,Toyota,162.0,1908398,0
11531,Toyota,311.0,259121,0
12031,Toyota,135.0,3213704,0
11197,Subaru,166.0,1089937,0
5428,Mercedez-Benz,300.0,3074681,0
14291,Ford,245.0,2177680,0
7756,Ford,94.0,2137224,0
14041,Audi,454.0,3217104,0
16549,Nissan,421.0,3349744,0
1939,Ford,479.0,876904,0
1943,Nissan,214.0,3403720,0
14926,Nissan,298.0,1214810,0
16565,Toyota,467.0,1357339,0
2526,Audi,282.1206629834254,3971922,1
13155,KIA,422.0,2496338,0
10717,Audi,167.0,1376842,0
19638,LADA,467.0,1860320,0
10609,Toyota,221.0,1098287,0
11787,Audi,232.0,541461,0
10577,Infiniti,352.0,1213652,0
17705,Infiniti,282.1206629834254,1862680,1
3973,Daewoo,216.0,2815749,0
10260,Nissan,282.1206629834254,1905436,1
16590,Mercedez-Benz,368.0,2010935,0
18655,Toyota,132.0,2403177,0
8548,Subaru,219.0,3627470,0
17332,Ford,168.0,3139451,0
4909,Toyota,281.0,1301498,0
5481,Mercedez-Benz,178.0,2698189,0
7675,Daewoo,323.0,2171705,0
8458,Infiniti,204.0,2235570,0
9502,LADA,247.0,476297,0
17246,Ford,124.0,2813557,0
7376,KIA,497.0,429996,0
1331,LADA,324.0,2138469,0
14499,LADA,263.0,3772717,0
2069,Audi,113.0,3742903,0
2643,BMW,72.0,1306113,0
3134,Toyota,205.0,754903,0
15785,Nissan,394.0,3853601,0
7502,Nissan,277.0,615292,0
4993,Subaru,433.0,252569,0
7778,KIA,232.0,1601138,0
6833,KIA,446.0,2052131,0
10938,Audi,399.0,1590927,0
19134,Nissan,269.0,2663412,0
6029,BMW,310.0,3816453,0
2610,Nissan,259.0,3535081,0
3975,LADA,477.0,599711,0
13717,Infiniti,452.0,784885,0
19134,KIA,236.0,3762821,0
4560,Infiniti,112.0,1399563,0
53,Mercedez-Benz,76.0,1605345,0
590,Audi,172.0,1139258,0
17126,Ford,415.0,2772072,0
127,Subaru,264.0,2628434,0
4838,Daewoo,336.0,2753480,0
5937,Ford,282.1206629834254,438716,1
7385,LADA,350.0,3797419,0
1078,Ford,444.0,2696601,0
13816,Toyota,399.0,3102374,0
9257,LADA,429.0,3389974,0
5997,Toyota,105.0,2952573,0
18160,Toyota,307.0,2722552,0
18693,Toyota,133.0,2587081,0
10903,Audi,282.1206629834254,861850,1
18881,Subaru,449.0,915566,0
4942,LADA,90.0,2333789,0
15634,KIA,292.0,3666184,0
2119,Ford,308.0,3080003,0
16749,LADA,428.0,3661830,0
13169,LADA,282.1206629834254,897972,1
13866,Audi,453.0,3197712,0
5996,Mercedez-Benz,204.0,3824004,0
7966,KIA,401.0,2597831,0
5027,BMW,149.0,2368877,0
3076,Toyota,195.0,3835135,0
6005,KIA,341.0,2860059,0
9456,Daewoo,173.0,1211071,0
5260,LADA,118.0,1301008,0
16497,KIA,431.0,2999392,0
10773,Toyota,415.0,2571307,0
7725,Nissan,304.0,447036,0
5582,BMW,381.0,2745450,0
5763,Nissan,276.0,2117182,0
18958,Subaru,410.0,2144306,0
9051,KIA,212.0,536339,0
18075,Subaru,202.0,1177776,0
11155,KIA,129.0,957395,0
5043,Audi,159.0,2977641,0
2315,Toyota,494.0,1200206,0
10019,Infiniti,401.0,1314556,0
10921,Nissan,108.0,533054,0
13032,Audi,380.0,1910707,0
13992,BMW,128.0,3857928,0
1731,Daewoo,425.0,3712385,0
19147,LADA,176.0,2027499,0
6364,Audi,417.0,3116418,0
9153,Mercedez-Benz,282.1206629834254,256532,1
963,Audi,358.0,3767102,0
17345,Audi,189.0,3479455,0
12891,Subaru,152.0,2909570,0
9120,LADA,363.0,2533610,0
7272,Toyota,323.0,546565,0
18748,Subaru,477.0,2971188,0
18932,Mercedez-Benz,432.0,2483109,0
18246,Subaru,169.0,3088146,0
1610,Ford,395.0,357091,0
11010,Nissan,112.0,2330679,0
12958,Toyota,282.1206629834254,2246857,1
